seq_x,seq_y,seg_length,seg_heading,seg_heading_change,seg_track_progress,seg_slope,seg_curvature
435550.9408,296154.2627,7.998829045969876,-4.20078530566736,-0.025392536322685788,0.5334840830022424,-0.009377696041653286,-0.02539618393515248
435548.5185,296161.8736,7.999394945725465,-4.404260207953629,-0.025361553075231913,0.5395464021272678,-0.005886360747034976,-0.025363091370850275
435547.5509,296169.8036,7.999130777451036,-4.590975457200373,-0.023473219006833523,0.5456087212522933,-0.010750616636135992,-0.023475725750184008
435548.0024,296177.7798,7.999698794331409,-4.7689359617964335,-0.022534673676779082,0.5516710403773187,-0.011300722865324332,-0.0225357800342344
435549.7292,296185.5841,7.999605163825595,-4.930138757609326,-0.016112793745314824,0.5577333595023443,-0.005962665258631546,-0.01611371451805106
435552.2727,296193.1667,7.999715874114968,-5.036031739002208,-0.008304411234408615,0.5637956786273697,-0.008099934053342285,-0.008304874263252849
435555.0286,296200.6767,7.999975507061295,-5.064095921902039,-0.0034443488662408983,0.5698579977523952,-0.008625042188810418,-0.0034443816086851165
435558.1643,296208.0352,8.000024446509432,-5.115219017978147,-0.007824195152072999,0.5759203168774207,-0.010550170482774901,-0.007824242479610695
435561.5674,296215.275,7.999916903127023,-5.15179436605539,-0.002320572663029874,0.5819826360024462,-0.010325396686714314,-0.002320592031623894
435564.9949,296222.5036,8.000041289203624,-5.155150246701767,0.00011178388272070627,0.5880449551274717,-0.006724981959986819,0.00011179204873279459
435568.4086,296229.7386,7.999932480738911,-5.153248834740097,0.0004364432513149774,0.5941072742524971,-0.0112876808975673,0.0004364575828271051
435571.7883,296236.9897,8.000064302086436,-5.148546423500882,0.0005475300852240128,0.6001695933775226,-0.007587822361918202,0.0005475108378249051
435575.1543,296244.2471,8.000001072535467,-5.146661546547904,0.0006320566285102913,0.606231912502548,-0.009524946754162246,0.000632073657836701
435578.4867,296251.52,8.000018348884092,-5.142036215538541,0.0005648291157471785,0.6122942316275736,-0.01170004515184584,0.0005648084974817224
435581.779,296258.8111,7.999980095966736,-5.1365315939970175,0.0006269325498072797,0.6183565507525991,-0.007387627749494941,0.0006269318221009036
435585.0253,296266.1228,7.999977366275047,-5.130231256265592,0.0008782674769891585,0.6244188698776245,-0.009325274318727421,0.0008782771407766385
435588.2466,296273.4456,8.000023061680793,-5.126812104547065,0.00019038245520974773,0.63048118900265,-0.010799739918697348,0.00019040986402485736
435591.4809,296280.7626,8.000007159892073,-5.128591475710616,-0.0011752389001181696,0.6365435081276755,-0.006937734235327741,-0.001175229358523899
435594.8026,296288.0403,7.9999813669974,-5.140570300180306,-0.0014710487904138203,0.642605827252701,-0.007987905804575894,-0.0014710554914634899
435598.3114,296295.2286,7.999883573953708,-5.166493194480948,-0.005993293590168869,0.6486681463777264,-0.005200333380206528,-0.005993412830444305
435602.4491,296302.0682,7.999787879324804,-5.2564510047582775,-0.015702300929864133,0.6547304655027519,-0.003325883401575362,-0.015702722893907374
435607.6385,296308.1361,7.999124651402729,-5.419910082963639,-0.024847946028263124,0.6607927846277775,-0.004862220214162067,-0.02485085225436229
435614.0593,296312.8708,7.99872135365217,-5.647792928046128,-0.028553297111066245,0.6668551037528029,-0.001988384503044963,-0.02855795572504554
435621.5115,296315.7006,7.998212561681143,-5.920284458908169,-0.03748282213538223,0.6729174228778284,-0.0027224635324689314,-0.03748977939491991
435629.4578,296316.3602,7.999034963769308,-6.200360026266139,-0.0345500016455923,0.6789797420028538,0.006137789559158753,-0.03455466608663952
435637.3019,296314.9082,7.998268188540517,-6.4662039675966065,-0.03039742553232727,0.6850420611278794,0.009765136433510728,-0.03040397729043451
435644.598,296311.6637,7.999185377072282,-6.7016173829315075,-0.028055345843097212,0.6911043802529048,0.0014633019345033195,-0.028057838154114355
435651.1362,296307.0723,7.999265229805164,-6.895414915448382,-0.023044044771394323,0.6971666993779303,0.006076747007668477,-0.023046254490093898
435656.9105,296301.5445,7.999866307363179,-7.046775698995086,-0.01584940227978926,0.7032290185029558,0.00671242445719023,-0.015849710542124366
